municipio,fecha_matrimonio,anio_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
55,9/1/2017,2024,2,42,33,M,F,1
18,23/01/1998,2024,2,50,53,M,F,1
55,7/1/2022,2024,2,24,21,M,F,1
35,2/4/2001,2024,2,51,51,M,F,1
25,22/12/1999,2024,2,45,43,M,F,1
19,7/11/2008,2024,2,33,33,M,F,2
47,28/04/1995,2024,2,52,48,M,F,2
18,6/1/2003,2024,2,40,40,M,F,2
2,30/10/1997,2024,2,47,44,M,F,2
35,28/11/2020,2024,2,30,28,M,F,2
55,4/3/2014,2024,2,35,28,M,F,2
16,12/11/1998,2024,2,49,49,M,F,2
55,13/06/2018,2024,2,70,66,M,F,2
33,22/10/1999,2024,2,50,45,M,F,2
12,6/3/2009,2024,2,37,37,M,F,2
33,27/09/1990,2024,2,62,54,M,F,2
33,1/12/2020,2024,2,32,31,M,F,2
12,28/03/2018,2024,2,25,25,M,F,5
42,2/8/2004,2024,2,48,40,M,F,5
29,16/08/1990,2024,2,53,50,M,F,6
2,15/01/2019,2024,2,85,51,M,F,6
55,24/03/1997,2024,2,56,50,M,F,6
29,5/11/1999,2024,2,49,53,M,F,6
30,13/01/2023,2024,2,32,21,M,F,6
55,30/04/2006,2024,2,44,41,M,F,6
43,12/12/2002,2024,2,42,44,M,F,6
55,9/11/2000,2024,2,51,54,M,F,6
55,28/02/2018,2024,2,27,31,M,F,6
43,7/11/2011,2024,2,33,32,M,F,6
25,6/11/2001,2024,2,48,39,M,F,6
55,29/05/1997,2024,2,57,50,M,F,6
19,15/06/2017,2024,2,34,30,M,F,6
55,1/3/2022,2024,2,40,33,M,F,6
30,24/05/2002,2024,2,50,54,M,F,6
43,19/04/2006,2024,2,39,36,M,F,6
30,3/3/2021,2024,2,29,31,M,F,6
42,2/8/2012,2024,2,40,43,M,F,6
42,27/12/2008,2024,2,36,36,M,F,6
29,21/01/1999,2024,2,45,44,M,F,6
35,8/6/2012,2024,2,38,,M,F,6
30,28/06/2016,2024,2,26,25,M,F,6
42,8/11/2002,2024,2,53,47,M,F,6
55,12/4/2019,2024,2,57,47,M,F,6
42,4/5/2010,2024,2,34,35,M,F,6
30,17/06/2010,2024,2,37,36,M,F,6
30,12/1/2024,2024,2,44,39,M,F,6
25,26/02/2001,2024,2,42,41,M,F,6
42,16/02/2002,2024,2,56,52,M,F,6
55,17/08/2007,2024,2,41,36,M,F,7
43,21/11/1995,2024,2,59,52,M,F,7
36,19/01/2001,2024,2,45,43,M,F,7
17,24/03/1993,2024,2,54,55,M,F,7
2,9/9/2016,2024,2,30,32,M,F,7
30,8/12/1997,2024,2,50,47,M,F,7
43,5/4/2011,2024,2,33,32,M,F,7
55,30/05/1997,2024,2,47,41,M,F,7
30,19/06/1993,2024,2,56,51,M,F,7
25,11/2/1981,2024,2,61,62,M,F,7
12,13/12/2004,2024,2,57,50,M,F,7
30,30/12/2021,2024,2,29,42,M,F,7
29,14/09/1990,2024,2,56,56,M,F,7
43,10/2/2012,2024,2,45,40,M,F,7
43,14/01/2011,2024,2,41,40,M,F,7
30,21/12/2010,2024,2,36,38,M,F,7
55,7/10/2002,2024,2,41,41,M,F,7
29,30/01/1998,2024,2,47,45,M,F,7
30,27/05/1996,2024,2,50,46,M,F,7
17,12/1/2013,2024,2,35,31,M,F,7
30,17/12/2020,2024,2,32,30,M,F,7
30,14/02/2003,2024,2,56,47,M,F,7
43,9/7/2015,2024,2,30,27,M,F,7
30,11/9/1989,2024,2,68,58,M,F,7
19,2/6/2011,2024,2,36,28,M,F,8
2,8/8/1996,2024,2,45,0,M,F,8
30,26/06/2012,2024,2,38,36,M,F,8
29,12/12/2014,2024,2,48,42,M,F,8
38,2/8/2018,2024,2,29,32,M,F,8
18,12/6/2004,2024,2,65,68,M,F,8
55,27/01/1992,2024,2,56,49,M,F,8
21,22/01/2022,2024,2,50,34,M,F,8
18,15/05/1992,2024,2,61,52,M,F,8
17,6/9/2012,2024,2,35,33,M,F,8
56,28/09/2022,2024,2,34,31,M,F,8
29,30/05/2008,2024,2,42,36,M,F,8
30,8/5/1990,2024,2,53,52,M,F,8
30,23/10/2020,2024,2,43,29,M,F,8
2,11/11/2011,2024,2,41,40,M,F,8
56,15/10/2019,2024,2,38,68,M,F,8
18,8/11/2019,2024,2,29,29,M,F,8
30,26/10/2018,2024,2,36,32,M,F,8
59,21/11/1998,2024,2,65,58,M,F,8
43,9/9/1999,2024,2,50,51,M,F,8
30,25/11/2014,2024,2,35,29,M,F,8
18,10/1/1986,2024,2,71,61,M,F,8
55,29/09/2008,2024,2,42,43,M,F,8
30,21/06/2001,2024,2,41,38,M,F,8
33,4/10/1991,2024,2,58,57,M,F,8
2,20/02/1997,2024,2,47,47,M,F,8
43,20/11/1999,2024,2,44,42,M,F,8
29,5/2/1995,2024,2,60,44,M,F,8
18,23/11/2012,2024,2,44,34,M,F,8
26,7/12/2001,2024,2,,,,,8
18,12/2/2014,2024,2,39,30,M,F,8
33,28/03/2007,2024,2,35,33,M,F,8
55,8/7/2010,2024,2,37,47,M,F,8
43,7/2/2018,2024,2,35,34,M,F,8
18,12/3/2007,2024,2,37,39,M,F,8
30,28/03/2019,2024,2,40,30,M,F,8
47,17/04/2000,2024,2,48,42,M,F,8
17,31/01/2012,2024,2,46,39,M,F,8
30,25/02/2021,2024,2,30,27,M,F,8
30,27/04/1989,2024,2,55,54,M,F,9
55,3/3/1987,2024,2,57,58,M,F,9
30,28/10/2017,2024,2,31,29,M,F,9
30,9/5/2005,2024,2,49,40,M,F,9
5,8/5/1987,2024,2,63,,M,F,9
66,9/4/1984,2024,2,57,54,M,F,9
66,15/08/2009,2024,2,35,37,M,F,9
30,16/07/2014,2024,2,30,29,M,F,9
18,6/10/1995,2024,2,53,48,M,F,9
43,17/10/2008,2024,2,51,45,M,F,9
55,27/04/2016,2024,2,37,36,M,F,9
18,8/7/2022,2024,2,55,51,M,F,9
43,27/10/2006,2024,2,39,36,M,F,9
18,30/11/2001,2024,2,53,45,M,F,9
43,14/10/2014,2024,2,32,27,M,F,9
30,5/8/2015,2024,2,46,43,M,F,9
47,17/07/2017,2024,2,29,34,M,F,9
30,29/05/2001,2024,2,56,51,M,F,9
30,14/02/2013,2024,2,67,50,M,F,9
43,21/03/2014,2024,2,56,43,M,F,9
59,11/11/1995,2024,2,47,46,M,F,9
43,9/11/2000,2024,2,46,42,M,F,9
25,18/02/2002,2024,2,60,60,M,F,9
42,15/11/2006,2024,2,39,39,M,F,9
30,28/12/2007,2024,2,40,41,M,F,9
19,4/10/2019,2024,2,59,54,M,F,9
18,11/4/1989,2024,2,55,54,M,F,9
18,28/06/2019,2024,2,31,34,M,F,9
29,30/12/2012,2024,2,59,53,M,F,9
55,6/2/2014,2024,2,35,32,M,F,12
21,1/10/1976,2024,2,69,66,M,F,12
48,28/10/2016,2024,2,34,28,M,F,12
18,4/9/2013,2024,2,35,33,M,F,12
30,9/11/2000,2024,2,45,47,M,F,12
30,28/03/2019,2024,2,46,63,M,F,12
55,25/08/1997,2024,2,54,51,M,F,12
18,31/08/2001,2024,2,49,40,M,F,12
18,14/05/1996,2024,2,50,47,M,F,12
30,11/6/1975,2024,2,68,69,M,F,12
30,13/02/2014,2024,2,37,34,M,F,12
27,22/05/2022,2024,2,26,30,M,F,12
33,10/7/2012,2024,2,40,33,M,F,12
29,26/08/2019,2024,2,26,25,M,F,12
33,28/01/2008,2024,2,36,32,M,F,12
58,26/04/2018,2024,2,46,39,M,F,12
2,17/01/2017,2024,2,32,26,M,F,12
47,19/11/1999,2024,2,54,53,M,F,12
55,8/5/2019,2024,2,24,24,M,F,12
30,22/02/2017,2024,2,36,31,M,F,12
42,3/8/2018,2024,2,31,28,M,F,12
18,27/12/1979,2024,2,69,70,M,F,12
27,24/09/1992,2024,2,50,51,M,F,12
30,10/8/1989,2024,2,54,51,M,F,12
55,15/11/2016,2024,2,34,33,M,F,12
55,16/03/2018,2024,2,57,56,M,F,12
30,23/05/2002,2024,2,50,49,M,F,12
55,11/3/2019,2024,2,32,26,M,F,12
26,7/12/2001,2024,2,49,44,M,F,12
21,25/04/2011,2024,2,42,39,M,F,12
18,23/06/2004,2024,2,56,46,M,F,13
36,6/2/1981,2024,2,61,58,M,F,13
55,6/3/2007,2024,2,44,46,M,F,13
30,27/05/2014,2024,2,63,61,M,F,13
33,18/08/2017,2024,2,32,31,M,F,13
29,29/10/2010,2024,2,51,37,M,F,13
30,24/10/1988,2024,2,53,54,M,F,13
12,1/9/1975,2024,2,68,67,M,F,13
2,11/10/1985,2024,2,57,59,M,F,13
30,14/04/2008,2024,2,53,50,M,F,13
18,13/02/2014,2024,2,38,41,M,F,13
18,17/01/2020,2024,2,33,24,M,F,13
30,6/12/2018,2024,2,35,32,M,F,13
47,5/8/2022,2024,2,36,33,M,F,13
18,21/12/2007,2024,2,45,38,M,F,13
33,28/03/2012,2024,2,53,49,M,F,13
30,24/03/1997,2024,2,45,42,M,F,13
12,4/11/2022,2024,2,68,57,M,F,13
55,11/2/2005,2024,2,39,40,M,F,13
42,3/6/2016,2024,2,25,26,M,F,13
42,11/6/2010,2024,2,34,32,M,F,13
29,16/03/2022,2024,2,75,44,M,F,13
41,4/10/1995,2024,2,55,48,M,F,14
18,4/3/2002,2024,2,42,40,M,F,14
30,28/10/2021,2024,2,36,34,M,F,14
43,23/01/1996,2024,2,52,46,M,F,14
18,7/6/1996,2024,2,49,48,M,F,14
2,12/5/2005,2024,2,39,39,M,F,14
30,,2024,2,61,58,M,F,14
30,1/10/2010,2024,2,40,41,M,F,14
30,2/5/2001,2024,2,48,47,M,F,14
42,8/2/1985,2024,2,69,61,M,F,14
55,21/11/2019,2024,2,42,41,M,F,14
18,11/2/2013,2024,2,43,43,M,F,14
19,18/01/2012,2024,2,38,30,M,F,14
43,25/06/2015,2024,2,37,42,M,F,14
18,16/03/1970,2024,2,77,75,M,F,14
30,22/02/2019,2024,2,34,32,M,F,14
42,16/12/2014,2024,2,35,32,M,F,14
18,14/12/2017,2024,2,29,31,M,F,14
30,19/01/2018,2024,2,33,28,M,F,14
30,9/11/2018,2024,2,50,53,M,F,14
26,13/05/2006,2024,2,40,40,M,F,14
25,12/9/1993,2024,2,50,49,M,F,14
30,4/4/2001,2024,2,51,50,M,F,14
55,22/02/1991,2024,2,60,49,M,F,14
29,24/07/2008,2024,2,65,57,M,F,14
29,26/11/0208,2024,2,38,31,M,F,14
29,14/08/2020,2024,2,38,32,M,F,14
30,6/7/2016,2024,2,28,27,M,F,15
30,18/08/2022,2024,2,28,28,M,F,15
30,29/03/2008,2024,2,41,41,M,F,15
42,3/5/1991,2024,2,49,47,M,F,15
2,16/05/1997,2024,2,51,50,M,F,15
30,11/2/2013,2024,2,42,42,M,F,15
30,13/12/2007,2024,2,46,49,M,F,15
30,17/06/2022,2024,2,38,34,M,F,15
55,11/2/2011,2024,2,36,33,M,F,15
29,14/12/2007,2024,2,39,35,M,F,15
29,14/07/2014,2024,2,28,26,M,F,15
2,14/12/2021,2024,2,57,56,M,F,15
18,11/7/1991,2024,2,51,53,M,F,15
18,12/5/1985,2024,2,58,56,M,F,15
30,21/10/2020,2024,2,29,26,M,F,15
55,22/11/2019,2024,2,42,40,M,F,15
46,8/8/2013,2024,2,35,29,M,F,15
2,15/06/2010,2024,2,37,31,M,F,15
43,8/5/1997,2024,2,45,44,M,F,15
29,28/10/1994,2024,2,56,50,M,F,15
42,21/01/2022,2024,2,20,23,M,F,15
18,15/02/2019,2024,2,32,33,M,F,15
29,24/11/2009,2024,2,49,44,M,F,15
18,19/05/1995,2024,2,53,52,M,F,15
30,13/03/1998,2024,2,46,45,M,F,15
12,6/3/2020,2024,2,31,31,M,F,15
30,22/10/2010,2024,2,35,37,M,F,15
18,25/05/2015,2024,2,32,31,M,F,15
18,27/02/1998,2024,2,55,52,M,F,15
67,17/04/2004,2024,2,45,45,M,F,15
18,11/6/2004,2024,2,41,45,M,F,16
30,1/9/2008,2024,2,43,42,M,F,16
30,22/12/1993,2024,2,53,49,M,F,16
25,21/07/1990,2024,2,66,65,M,F,16
18,20/12/1988,2024,2,62,76,M,F,16
18,15/03/1991,2024,2,64,56,M,F,16
18,31/03/1995,2024,2,52,50,M,F,16
30,26/11/1998,2024,2,52,52,M,F,16
2,17/12/1991,2024,2,57,53,M,F,16
30,23/01/2006,2024,2,38,36,M,F,16
30,18/09/2014,2024,2,42,40,M,F,16
42,27/08/1994,2024,2,53,53,M,F,16
30,4/9/2001,2024,2,44,43,M,F,16
30,12/7/2017,2024,2,45,46,M,F,16
19,31/05/2001,2024,2,43,44,M,F,19
2,4/9/2019,2024,2,25,33,M,F,19
30,21/09/2020,2024,2,24,23,M,F,19
30,1/10/1999,2024,2,45,44,M,F,19
18,26/07/2017,2024,2,33,26,M,F,19
47,15/07/1989,2024,2,61,57,M,F,19
26,4/4/2003,2024,2,40,34,M,F,19
30,1/3/1984,2024,2,60,59,M,F,19
9,30/06/2000,2024,2,49,49,M,F,19
55,18/07/2020,2024,2,58,55,M,F,19
43,4/10/2018,2024,2,37,39,M,F,19
30,6/4/2009,2024,2,50,41,M,F,19
48,30/09/1982,2024,2,60,59,M,F,19
42,24/03/2002,2024,2,44,37,M,F,19
48,10/3/2016,2024,2,35,31,M,F,19
55,11/2/2017,2024,2,33,39,M,F,19
33,18/08/2000,2024,2,59,44,M,F,19
33,10/3/1989,2024,2,65,60,M,F,19
30,20/10/2017,2024,2,35,41,M,F,19
3,19/04/1996,2024,2,53,50,M,F,19
30,17/09/2018,2024,2,33,37,M,F,19
30,21/01/1994,2024,2,61,62,M,F,19
27,11/11/2020,2024,2,44,39,M,F,19
29,29/10/1982,2024,2,65,58,M,F,19
18,14/02/2010,2024,2,35,33,M,F,19
30,11/8/2008,2024,2,44,42,M,F,19
35,8/12/1995,2024,2,49,59,M,F,19
12,5/9/2001,2024,2,47,44,M,F,19
69,25/08/2016,2024,2,49,25,M,F,19
69,14/12/1991,2024,2,55,50,M,F,19
29,18/06/2010,2024,2,36,36,M,F,19
46,6/9/2008,2024,2,0,,M,F,20
55,4/7/2019,2024,2,31,26,M,F,20
36,30/08/2011,2024,2,33,34,M,F,20
30,21/06/2013,2024,2,38,29,M,F,20
2,29/01/2013,2024,2,32,28,M,F,20
72,2/10/2017,2024,2,70,42,M,F,20
29,13/12/2017,2024,2,31,25,M,F,20
43,4/7/2019,2024,2,31,30,M,F,20
30,16/07/2010,2024,2,35,44,M,F,20
55,11/8/2015,2024,2,31,26,M,F,20
17,1/9/2008,2024,2,44,36,M,F,20
30,7/11/2017,2024,2,92,55,M,F,20
2,12/6/1990,2024,2,59,53,M,F,20
29,27/09/2012,2024,2,39,37,M,F,20
30,26/01/2000,2024,2,44,43,M,F,20
48,24/05/2008,2024,2,46,50,M,F,20
30,24/07/2002,2024,2,48,46,M,F,20
29,9/7/2004,2024,2,41,41,M,F,20
55,6/9/2002,2024,2,48,41,M,F,20
30,31/08/2012,2024,2,38,31,M,F,20
25,4/4/2002,2024,2,45,43,M,F,20
42,30/08/2016,2024,2,39,36,M,F,20
33,26/06/1976,2024,2,66,65,M,F,20
30,14/04/2000,2024,2,51,48,M,F,20
18,11/4/2016,2024,2,31,28,M,F,20
29,12/7/1985,2024,2,59,59,M,F,20
18,15/12/1999,2024,2,44,41,M,F,20
33,9/1/2014,2024,2,35,29,M,F,20
26,7/12/2001,2024,2,49,44,M,F,20
29,9/9/1987,2024,2,60,57,M,F,20
43,3/7/2013,2024,2,34,34,M,F,20
30,4/6/1990,2024,2,55,55,M,F,20
29,7/1/1990,2024,2,57,53,M,F,20
19,26/06/1996,2024,2,49,46,M,F,20
30,29/05/1997,2024,2,50,49,M,F,20
41,22/04/1998,2024,2,51,45,M,F,20
18,5/4/2008,2024,2,55,40,M,F,20
18,18/11/2011,2024,2,53,53,M,F,20
40,10/4/2004,2024,2,44,38,M,F,20
30,11/6/2001,2024,2,54,43,M,F,21
18,15/10/2020,2024,2,38,26,M,F,21
30,20/03/2001,2024,2,52,52,M,F,21
55,13/03/2003,2024,2,44,48,M,F,21
30,10/3/2009,2024,2,48,43,M,F,21
30,21/10/2015,2024,2,35,34,M,F,21
42,10/8/2007,2024,2,34,37,M,F,21
18,17/12/2021,2024,2,41,29,M,F,21
2,18/05/2010,2024,2,38,36,M,F,21
29,8/3/2004,2024,2,39,39,M,F,21
58,4/5/2021,2024,2,43,41,M,F,21
12,2/7/1984,2024,2,60,57,M,F,21
29,13/11/2006,2024,2,37,33,M,F,21
35,22/09/2017,2024,2,56,48,M,F,21
42,30/03/2012,2024,2,37,31,M,F,21
42,5/12/1996,2024,2,51,52,M,F,21
18,16/12/1998,2024,2,50,49,M,F,21
65,7/4/1993,2024,2,51,50,F,M,21
48,6/9/2013,2024,2,44,44,M,F,21
18,7/6/2017,2024,2,69,49,M,F,21
17,23/03/1990,2024,2,59,58,M,F,21
55,28/03/1990,2024,2,57,57,M,F,21
18,28/08/2000,2024,2,54,49,M,F,21
42,27/06/2001,2024,2,43,42,M,F,21
18,11/8/2006,2024,2,41,40,M,F,21
18,22/05/2000,2024,2,50,46,M,F,21
30,25/08/2022,2024,2,28,25,M,F,21
30,10/10/2009,2024,2,41,40,M,F,21
42,16/06/2003,2024,2,47,41,M,F,21
18,19/01/1977,2024,2,74,66,M,F,21
29,16/12/2011,2024,2,41,40,M,F,21
42,12/3/1993,2024,2,76,66,M,M,22
30,15/12/2006,2024,2,49,43,M,F,22
18,28/03/1980,2024,2,63,63,M,F,22
18,19/12/1994,2024,2,60,53,M,F,22
55,23/05/1995,2024,2,51,51,M,F,22
36,10/12/2010,2024,2,37,36,M,F,22
55,10/3/2000,2024,2,43,41,M,F,22
18,20/12/2017,2024,2,61,43,M,F,22
21,14/05/2020,2024,2,35,31,M,F,22
30,7/3/2016,2024,2,35,36,M,F,22
43,22/06/2006,2024,2,47,42,M,F,22
18,4/5/2016,2024,2,33,27,M,F,22
2,26/05/2011,2024,2,38,38,M,F,22
43,13/05/2000,2024,2,50,41,M,F,22
27,6/10/2013,2024,2,30,28,M,F,22
30,28/05/1999,2024,2,46,51,M,F,22
55,21/05/2021,2024,2,28,27,M,F,22
48,13/04/2007,2024,2,52,51,M,F,22
19,19/02/2016,2024,2,46,31,M,F,22
30,1/8/2012,2024,2,38,35,M,F,22
30,14/02/1997,2024,2,48,48,M,F,22
30,27/03/1996,2024,2,51,50,M,F,22
29,23/03/2009,2024,2,33,33,M,F,22
41,15/07/2014,2024,2,38,32,M,F,22
30,22/08/1996,2024,2,51,56,M,F,22
55,13/06/2013,2024,2,45,32,M,F,22
26,18/12/2003,2024,2,45,42,M,F,22
30,13/02/2015,2024,2,29,32,M,F,22
21,11/7/2022,2024,2,63,63,M,F,22
20,2/5/1996,2024,2,67,57,M,F,22
55,6/12/1996,2024,2,53,52,M,F,23
18,3/5/1999,2024,2,58,49,M,F,23
41,26/10/2010,2024,2,36,,M,F,23
18,13/04/2018,2024,2,36,32,M,F,23
2,16/10/2008,2024,2,41,39,M,F,23
42,4/4/2014,2024,2,37,50,M,F,23
48,11/10/2019,2024,2,48,48,M,F,23
29,23/02/2007,2024,2,42,40,M,F,23
42,13/03/2009,2024,2,45,43,M,F,23
18,16/02/2023,2024,2,41,41,M,F,23
29,30/09/2013,2024,2,53,48,M,F,23
18,6/6/2008,2024,2,44,41,M,F,23
5,16/01/2021,2024,2,31,33,M,F,23
19,7/3/1992,2024,2,51,57,M,F,23
18,1/7/1986,2024,2,60,60,M,F,23
42,3/10/2003,2024,2,42,43,M,F,23
30,1/3/2003,2024,2,47,39,M,F,23
42,18/10/2011,2024,2,49,35,M,F,23
30,26/02/2010,2024,2,36,36,M,F,23
30,23/10/2014,2024,2,33,34,M,F,23
30,6/6/2008,2024,2,44,42,M,F,23
19,23/05/2002,2024,2,44,46,M,F,23
48,3/10/2016,2024,2,39,34,M,F,23
3,12/2/1993,2024,2,57,53,M,F,23
18,25/09/1995,2024,2,52,52,M,F,23
43,16/05/2014,2024,2,40,37,M,F,26
18,17/11/1993,2024,2,62,55,M,F,26
55,7/5/1979,2024,2,69,62,M,F,26
30,16/11/2006,2024,2,44,44,M,F,26
30,23/09/1997,2024,2,45,44,M,F,26
43,23/03/1999,2024,2,50,44,M,F,26
55,2/6/2016,2024,2,29,29,M,F,26
30,23/12/1995,2024,2,78,63,M,F,26
2,2/12/2011,2024,2,58,40,M,F,26
30,20/02/2017,2024,2,32,33,M,F,26
17,11/4/1985,2024,2,56,56,M,F,26
48,3/5/2019,2024,2,65,54,M,F,26
18,15/07/2022,2024,2,72,50,M,F,26
18,14/10/2005,2024,2,48,44,M,F,26
29,6/3/2009,2024,2,36,30,M,F,26
29,10/8/1999,2024,2,57,50,M,F,26
18,21/11/2008,2024,2,38,39,M,F,27
42,8/12/1993,2024,2,54,0,M,F,27
66,21/08/2015,2024,2,48,25,M,F,27
55,14/05/2010,2024,2,38,37,M,F,27
18,26/12/1978,2024,2,75,66,M,F,27
36,13/02/2013,2024,2,35,33,M,F,27
29,28/06/2010,2024,2,36,34,M,F,27
30,14/03/1997,2024,2,56,57,M,F,27
30,23/06/2011,2024,2,42,35,M,F,27
30,11/2/2004,2024,2,46,45,M,F,27
55,16/12/2009,2024,2,35,32,M,F,27
30,13/01/2020,2024,2,46,38,M,F,27
42,21/05/1992,2024,2,64,62,M,F,27
29,25/02/2022,2024,2,23,26,M,F,27
30,28/01/2016,2024,2,26,27,M,F,27
30,9/8/2000,2024,2,60,53,M,F,27
30,26/09/2003,2024,2,44,45,M,F,27
55,24/10/1997,2024,2,47,44,M,F,27
30,30/12/2000,2024,2,49,48,M,F,27
29,21/12/2018,2024,2,28,45,M,F,27
30,6/11/1998,2024,2,51,50,M,F,27
30,29/06/2000,2024,2,45,43,M,F,27
30,10/6/1991,2024,2,65,62,M,F,27
17,15/04/2015,2024,2,37,35,M,F,27
30,21/09/2004,2024,2,59,45,M,F,27
30,7/12/2012,2024,2,43,40,M,F,27
2,25/02/2022,2024,2,31,30,M,F,27
42,11/12/1998,2024,2,47,49,M,F,27
30,30/06/2017,2024,2,39,40,M,F,27
18,1/7/2016,2024,2,29,26,M,F,27
42,10/6/2019,2024,2,31,28,M,F,27
12,7/3/2005,2024,2,45,38,M,F,27
55,2/11/2018,2024,2,27,23,M,F,27
55,20/05/2016,2024,2,58,58,M,F,27
25,22/01/1997,2024,2,53,49,M,F,27
30,6/8/1998,2024,2,45,44,M,F,27
18,17/03/2017,2024,2,36,32,M,F,27
18,15/12/1988,2024,2,64,56,M,F,27
66,22/01/1997,2024,2,56,51,M,F,27
30,25/02/2016,2024,2,31,32,M,F,27
29,6/6/2013,2024,2,39,43,M,F,27
30,16/02/2001,2024,2,47,46,M,F,28
30,19/10/2017,2024,2,31,27,M,F,28
30,2/8/2016,2024,2,31,35,M,F,28
30,13/11/2015,2024,2,30,32,M,F,28
55,15/10/2008,2024,2,52,50,M,F,28
30,25/04/2007,2024,2,43,38,M,F,28
43,13/09/2004,2024,2,67,57,M,F,28
30,14/12/2021,2024,2,37,22,M,F,28
30,2/10/2013,2024,2,34,36,M,F,28
30,28/02/2014,2024,2,43,41,M,F,28
30,5/10/2016,2024,2,26,28,M,F,28
30,9/12/2020,2024,2,60,50,M,F,28
30,21/02/2018,2024,2,28,27,M,F,28
43,25/02/1999,2024,2,55,45,M,F,28
35,9/4/2014,2024,2,38,34,M,F,28
42,6/4/1995,2024,2,54,54,M,F,28
48,29/01/2009,2024,2,34,37,M,F,28
30,25/09/2021,2024,2,26,26,M,F,28
30,20/02/1990,2024,2,60,59,M,F,28
43,13/07/1994,2024,2,62,54,M,F,28
30,2/10/1996,2024,2,47,49,M,F,28
29,17/12/1997,2024,2,65,53,M,F,28
33,21/05/2021,2024,2,38,35,M,F,28
30,15/05/2006,2024,2,37,35,M,F,28
55,23/02/2017,2024,2,29,27,M,F,28
30,27/11/1990,2024,2,56,55,M,F,28
43,9/11/2016,2024,2,48,46,M,F,28
48,3/10/2015,2024,2,41,38,M,F,28
25,16/02/2018,2024,2,38,30,M,F,28
25,13/07/2001,2024,2,0,57,M,F,28
55,17/12/1993,2024,2,50,48,M,F,28
30,28/12/2004,2024,2,46,43,M,F,28
30,8/11/2010,2024,2,33,30,M,F,28
30,11/12/2010,2024,2,38,38,M,F,28
30,21/06/1988,2024,2,55,57,M,F,28
21,23/07/2017,2024,2,32,29,M,F,28
29,16/08/2010,2024,2,49,52,M,F,28
30,13/06/2003,2024,2,42,40,M,F,28
30,25/02/2009,2024,2,36,38,M,F,28
30,20/08/2002,2024,2,54,67,M,F,29
55,10/1/2014,2024,2,34,35,M,F,29
43,15/08/2006,2024,2,52,49,M,F,29
30,26/10/2010,2024,2,35,32,M,F,29
30,19/01/2004,2024,2,42,37,M,F,29
30,16/10/1981,2024,2,62,63,M,F,29
30,7/8/2000,2024,2,42,39,M,F,29
30,8/10/2008,2024,2,46,41,M,F,29
30,17/11/2004,2024,2,53,45,M,F,29
30,4/2/2016,2024,2,35,36,F,F,29
25,19/01/2007,2024,2,39,36,M,F,29
30,27/10/2000,2024,2,48,41,M,F,29
30,20/10/2007,2024,2,38,38,M,F,29
30,13/05/2015,2024,2,38,34,M,F,29
30,10/4/2015,2024,2,48,31,M,F,29
30,15/11/2018,2024,2,52,26,M,F,29
30,26/02/2007,2024,2,37,33,M,F,29
37,26/03/2003,2024,2,45,43,M,F,29
29,16/12/2002,2024,2,42,38,M,F,29
30,17/09/1994,2024,2,53,52,M,F,29
29,22/08/2017,2024,2,31,26,M,F,29
12,27/05/1997,2024,3,59,57,M,F,1
30,12/2/1999,2024,3,46,40,M,F,1
29,12/2/2013,2024,3,40,37,M,F,1
42,13/02/1998,2024,3,48,46,M,F,1
18,20/08/2013,2024,3,34,27,M,F,1
30,10/2/2011,2024,3,41,36,M,F,1
29,17/11/1969,2024,3,74,73,M,F,1
33,21/05/1999,2024,3,49,50,M,F,1
12,28/12/2016,2024,3,53,48,M,F,1
42,23/08/1997,2024,3,47,44,M,F,1
30,20/02/2019,2024,3,34,34,M,F,1
66,18/09/1977,2024,3,67,66,F,F,1
58,28/04/1990,2024,3,53,54,M,F,1
30,23/01/1995,2024,3,52,52,M,F,1
17,31/05/2007,2024,3,36,33,M,F,1
30,12/8/2011,2024,3,40,37,M,F,1
55,3/5/1986,2024,3,64,59,M,F,1
33,2/7/2004,2024,3,45,40,M,F,1
55,23/07/2021,2024,3,33,42,M,F,1
42,18/06/2010,2024,3,39,39,M,F,1
30,5/6/1997,2024,3,48,48,M,F,1
30,26/09/2008,2024,3,61,53,M,F,1
19,21/02/2020,2024,3,38,39,M,F,1
33,22/08/2008,2024,3,43,37,M,F,1
30,9/11/2002,2024,3,49,47,M,F,1
30,13/05/2013,2024,3,38,38,M,F,1
35,7/1/2022,2024,3,22,25,M,F,1
30,7/6/2003,2024,3,45,41,M,F,1
30,27/01/1997,2024,3,52,43,M,F,1
29,26/09/2014,2024,3,33,32,M,F,2
29,26/09/2014,2024,3,33,,M,F,2
21,24/09/2009,2024,3,44,43,M,F,3
18,4/11/1999,2024,3,47,41,M,F,4
46,27/08/2022,2024,3,31,33,M,F,4
18,3/2/2012,2024,3,36,32,M,F,4
42,11/12/2003,2024,3,47,45,M,F,4
55,29/01/2014,2024,3,33,32,M,F,4
30,23/10/2020,2024,3,28,27,M,F,4
2,22/05/2018,2024,3,39,36,M,F,4
18,19/02/2007,2024,3,51,48,M,F,4
18,24/06/1991,2024,3,53,54,M,F,4
29,9/4/2013,2024,3,42,45,M,F,4
55,10/4/2014,2024,3,42,29,M,F,4
55,2/4/2004,2024,3,46,49,M,F,4
21,7/1/2002,2024,3,59,46,M,F,4
